PlayerID,FullName,YearID,WARYearOne,WARYearTwo,WARYearThree,WARYearFour,WARYearFive,WARYearSix
4885,Ryan LaMarre,2013,,,-0.3,-0.1,-0.1,0.7
4888,Elier Hernandez,2012,,,,,,
4888,Elier Hernandez,2013,,,,,,
4888,Elier Hernandez,2014,,,,,,
4891,Jonny Gomes,2002,,-0.2,-0.4,2.7,-0.2,0.6
4891,Jonny Gomes,2003,-0.2,-0.4,2.7,-0.2,0.6,-0.9
4891,Jonny Gomes,2004,-0.4,2.7,-0.2,0.6,-0.9,1.0
4891,Jonny Gomes,2005,2.7,-0.2,0.6,-0.9,1.0,-0.2
4902,Michael Crouse,2012,,,,,,
4904,Jacob Anderson,2012,,,,,,
4907,Wes Bankston,2003,,,,,,-0.3
4907,Wes Bankston,2004,,,,,-0.3,
4907,Wes Bankston,2005,,,,-0.3,,
4908,Rudy Guillen,2003,,,,,,
4908,Rudy Guillen,2004,,,,,,
4908,Rudy Guillen,2005,,,,,,
4908,Rudy Guillen,2006,,,,,,
4910,Casper Wells,2009,,1.3,1.5,1.0,-1.4,
4910,Casper Wells,2010,1.3,1.5,1.0,-1.4,,
4910,Casper Wells,2011,1.5,1.0,-1.4,,,
4918,Brett Casper,2001,,,,,,
4921,Jeff Salazar,2004,,,-0.1,0.5,-0.2,-0.3
4921,Jeff Salazar,2005,,-0.1,0.5,-0.2,-0.3,
4921,Jeff Salazar,2006,-0.1,0.5,-0.2,-0.3,,
4925,Joel Guzman,2005,,0.0,-0.2,,,
4925,Joel Guzman,2006,0.0,-0.2,,,,
4925,Joel Guzman,2007,-0.2,,,,,
4926,Chris Herrmann,2012,-0.4,-0.1,-0.8,-0.6,1.0,-1.0
4926,Chris Herrmann,2013,-0.1,-0.8,-0.6,1.0,-1.0,0.6
4929,Angel Morales,2009,,,,,,
4929,Angel Morales,2010,,,,,,
4929,Angel Morales,2011,,,,,,
4936,Joe Borchard,2001,,-0.2,-0.4,-1.2,0.1,0.3
4936,Joe Borchard,2002,-0.2,-0.4,-1.2,0.1,0.3,0.0
4936,Joe Borchard,2003,-0.4,-1.2,0.1,0.3,0.0,
4936,Joe Borchard,2004,-1.2,0.1,0.3,0.0,,
4937,Nick Swisher,2003,,0.0,2.2,3.9,4.0,1.1
4937,Nick Swisher,2004,0.0,2.2,3.9,4.0,1.1,3.0
4937,Nick Swisher,2005,2.2,3.9,4.0,1.1,3.0,4.4
4949,Sean Pierce,2002,,,,,,
4950,Danny Rombley,2001,,,,,,
4951,Jay Garthwaite,2004,,,,,,
4955,Corey Brown,2008,,,,-0.1,0.1,0.1
4955,Corey Brown,2009,,,-0.1,0.1,0.1,0.0
4955,Corey Brown,2010,,-0.1,0.1,0.1,0.0,
4955,Corey Brown,2011,-0.1,0.1,0.1,0.0,,
4955,Corey Brown,2013,0.1,0.0,,,,
4958,Juan Portes,2006,,,,,,
4965,Kyle Waldrop,2011,,,,,0.0,-0.1
4965,Kyle Waldrop,2012,,,,0.0,-0.1,
4965,Kyle Waldrop,2013,,,0.0,-0.1,,
4967,Willie Bloomquist,2003,0.5,-0.8,0.4,0.4,-0.3,0.5
4970,Cody Nowlin,2001,,,,,,
4976,Julian Yan,2013,,,,,,
4977,Eloy Jimenez,2014,,,,,,1.9
4979,Nook Logan,2001,,,,0.6,1.6,0.5
4979,Nook Logan,2002,,,0.6,1.6,0.5,0.5
4979,Nook Logan,2003,,0.6,1.6,0.5,0.5,
4979,Nook Logan,2004,0.6,1.6,0.5,0.5,,
4991,Keury De La Cruz,2013,,,,,,
4993,Jason Alfaro,2005,,,,,,
4999,Mike Butia,2005,,,,,,
5002,Craig Gentry,2010,-0.2,1.7,2.5,3.0,1.3,-0.7
5007,Justin Reed,2007,,,,,,
5010,Leonardo Fuentes,2012,,,,,,
5013,Carlos Valderrama,2001,,,-0.2,,,
5013,Carlos Valderrama,2002,,-0.2,,,,
5013,Carlos Valderrama,2003,-0.2,,,,,
5013,Carlos Valderrama,2004,,,,,,
5014,Shane Victorino,2001,,,-0.2,,0.1,2.7
5014,Shane Victorino,2002,,-0.2,,0.1,2.7,2.8
5014,Shane Victorino,2003,-0.2,,0.1,2.7,2.8,4.3
5014,Shane Victorino,2005,0.1,2.7,2.8,4.3,3.4,3.1
5014,Shane Victorino,2006,2.7,2.8,4.3,3.4,3.1,5.6
5019,Mikie Mahtook,2012,,,,1.5,-1.0,1.6
5019,Mikie Mahtook,2013,,,1.5,-1.0,1.6,-0.2
5019,Mikie Mahtook,2014,,1.5,-1.0,1.6,-0.2,-0.6
5032,Bill McCarthy,2003,,,,,,
5032,Bill McCarthy,2005,,,,,,
5033,Eric Reed,2003,,,,-0.1,-0.4,
5033,Eric Reed,2004,,,-0.1,-0.4,,
